org_id,entity_name,printable_name,status_flag,currency,currency_pattern,float_pattern,group_separator,group_size,decimal_char,language,country,time_zone,org_type,created_time,created_by,modified_time,modified_by,sys_flags,path,years_in_business,industry_val_num,annual_rev_vid,emp_count_vid,oca,parent_org_id,master_org_id
ORG_00004MCJ,GraniteCity,Kraft Location,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-10-03 16:53:41,USER_00004IV5,2003-10-03 16:54:58,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004IFK.ORG_00004MCJ,0.0,0.0,0.0,0.0,1,ORG_00004IFK,ORG_00004IFH
ORG_00004MCK,Watsonville,Second Harvest Food Bank Santa Cruz County,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-10-03 19:14:55,USER_00004IV5,2006-01-09 17:32:48,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MCK,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MCL,Odessa,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-10-06 20:58:00,USER_00004IV5,2006-01-05 23:44:17,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MCL,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MCM,JacksonvilleMH,Kraft Plant,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-10-07 15:52:28,USER_00004IV5,2003-10-07 15:53:31,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004IFK.ORG_00004MCM,0.0,0.0,0.0,0.0,1,ORG_00004IFK,ORG_00004IFH
ORG_00004MFL,Youngstown,Second Harvest Food Bank of the Mahoning Valley,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-10-13 14:52:14,USER_00004IV5,2006-01-09 17:39:30,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MFL,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MFM,Suffolk,Kraft location,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-10-15 19:10:26,USER_00004IV5,2003-10-15 19:10:26,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004IFK.ORG_00004MFM,0.0,0.0,0.0,0.0,0,ORG_00004IFK,ORG_00004IFH
ORG_00004MIP,Welchs,Welch's,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-11-04 22:17:16,USER_00004IV5,2003-11-04 22:19:52,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MIP,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MIQ,HersheyChocolate,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-11-06 17:16:56,USER_00004IV5,2004-03-22 19:52:56,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MIQ,0.0,0.0,0.0,0.0,2,ORG_00004IFH,ORG_00004IFH
ORG_00004MIR,Hauppauge,"Long Island Cares, Inc.",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-11-10 20:53:09,USER_00004IV5,2006-01-05 00:43:08,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MIR,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MIS,Hawaii,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-11-10 20:53:31,USER_00004IV5,2006-01-05 00:44:11,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MIS,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MIT,Naperville,Kraft plant,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-11-12 21:32:13,USER_00004IV5,2003-11-18 15:22:08,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004IFK.ORG_00004MIT,0.0,0.0,0.0,0.0,1,ORG_00004IFK,ORG_00004IFH
ORG_00004MIU,Longmont,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-11-17 16:23:20,USER_00004IV5,2006-01-05 01:13:18,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MIU,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MIV,Cincinnati,Free Store Food Bank Cincinnati,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-11-20 16:55:00,USER_00004IV5,2006-01-04 23:05:53,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MIV,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MLT,Medford,Kraft plant,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-12-05 16:55:57,USER_00004IV5,2003-12-05 16:58:44,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004IFK.ORG_00004MLT,0.0,0.0,0.0,0.0,1,ORG_00004IFK,ORG_00004IFH
ORG_00004MLU,FortCollins,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-12-16 21:09:18,USER_00004IV5,2006-01-05 00:24:03,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MLU,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MLV,Birmingham,Community Food Bank of Central Alabama,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-12-18 21:24:07,USER_00004IV5,2006-01-04 22:42:00,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MLV,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MM0,Valdosta,Second Harvest of South Georgia,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-12-18 22:45:09,USER_00004IV5,2008-07-07 11:43:25,USER_00004NRH,0,ORG_00000001.ORG_00004IFI.ORG_00004MM0,0.0,0.0,0.0,0.0,4,ORG_00004IFI,ORG_00004IFI
ORG_00004MM1,Savannah,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2003-12-31 17:53:20,USER_00004IV5,2006-01-09 16:58:11,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MM1,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MM2,Tampa,Feeding America Tampa Bay,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-01-12 18:30:24,USER_00004IV5,2009-05-15 15:14:28,USER_00004SE9,0,ORG_00000001.ORG_00004IFI.ORG_00004MM2,0.0,0.0,0.0,0.0,4,ORG_00004IFI,ORG_00004IFI
ORG_00004MM3,StJoseph,Second Harvest of Greater St. Joseph,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-01-12 18:37:52,USER_00004IV5,2006-01-09 17:14:06,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MM3,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MM4,Missoula,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-01-12 18:38:13,USER_00004IV5,2006-01-05 23:22:45,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MM4,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MM5,SacramentoZC,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-02 19:00:58,USER_00004IV5,2006-01-09 16:46:30,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MM5,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MM6,Roanoke,Feeding America Southwest Virginia,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-04 20:51:06,USER_00004IV5,2006-01-06 00:12:47,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MM6,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MM7,FtWayne,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-12 17:22:44,USER_00004IV5,2006-01-05 00:30:50,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MM7,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MM8,Kinkos,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-18 16:20:24,USER_00004IV5,2004-02-18 16:25:16,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MM8,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MM9,Lima,Lima,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-18 17:31:57,USER_00004IV5,2006-01-05 01:09:11,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MM9,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MMA,Athens,Athens,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-18 17:46:40,USER_00004IV5,2006-01-03 22:25:39,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MMA,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MMB,AnnArbor,AnnArbor,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-18 19:47:30,USER_00004IV5,2006-01-03 22:21:15,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MMB,0.0,0.0,0.0,0.0,4,ORG_00004IFI,ORG_00004IFI
ORG_00004MMD,Springfield,"Second Harvest Food Bank of Clark, Champaign, and ",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-20 17:35:36,USER_00004IV5,2006-01-09 17:09:56,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MMD,0.0,0.0,0.0,0.0,4,ORG_00004IFI,ORG_00004IFI
ORG_00004MME,Lincoln,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-26 15:24:39,USER_00004IV5,2007-06-19 20:49:59,USER_00004SE9,0,ORG_00000001.ORG_00004IFI.ORG_00004MME,0.0,0.0,0.0,0.0,4,ORG_00004IFI,ORG_00004IFI
ORG_00004MMF,SpringfieldMO,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-02-26 15:39:25,USER_00004IV5,2009-06-30 15:06:18,USER_00004SE9,0,ORG_00000001.ORG_00004IFI.ORG_00004MMF,0.0,0.0,0.0,0.0,5,ORG_00004IFI,ORG_00004IFI
ORG_00004MP1,FtWorthZD,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-02 20:23:08,USER_00004IV5,2004-03-02 20:25:16,USER_00004IV5,0,ORG_00000001.ORG_00004IFI.ORG_00004MP1,0.0,0.0,0.0,0.0,2,ORG_00004IFI,ORG_00004IFI
ORG_00004MP2,Elmira,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-04 17:04:52,USER_00004IV5,2006-01-05 00:11:50,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MP2,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MP3,NestleHandHeld,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-10 17:31:36,USER_00004IV5,2004-03-10 17:33:46,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MP3,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MP4,ConAgraSnackFoods,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-11 19:02:13,USER_00004IV5,2004-03-11 19:03:37,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MP4,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MP5,Sarasota,Sarasota,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-12 15:35:08,USER_00004IV5,2006-01-09 16:57:08,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MP5,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MP6,Anchorage,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-12 21:05:00,USER_00004IV5,2006-01-03 22:18:26,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MP6,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MP7,testlocation,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-18 15:22:17,USER_00004IV5,2004-03-18 15:24:55,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004KAT.ORG_00004MP7,0.0,0.0,0.0,0.0,1,ORG_00004KAT,ORG_00004IFH
ORG_00004MP8,CocaColaWaco,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-19 20:58:03,USER_00004IV5,2004-03-19 21:01:02,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M35.ORG_00004MP8,0.0,0.0,0.0,0.0,1,ORG_00004M35,ORG_00004IFH
ORG_00004MP9,CocaColaWestCoast,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-19 20:58:44,USER_00004IV5,2004-03-19 21:01:19,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M35.ORG_00004MP9,0.0,0.0,0.0,0.0,1,ORG_00004M35,ORG_00004IFH
ORG_00004MPA,ConAgraLogistics,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-19 21:44:12,USER_00004IV5,2004-03-19 22:03:46,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MPA,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MPB,CocaColaNCB,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-22 21:35:34,USER_00004IV5,2004-03-22 21:36:45,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M35.ORG_00004MPB,0.0,0.0,0.0,0.0,1,ORG_00004M35,ORG_00004IFH
ORG_00004MPC,FtWayneZD,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-24 19:07:05,USER_00004IV5,2006-01-05 00:31:48,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MPC,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MPD,Kashi,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-03-31 19:17:55,USER_00004IV5,2004-03-31 19:19:13,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004K1H.ORG_00004MPD,0.0,0.0,0.0,0.0,1,ORG_00004K1H,ORG_00004IFH
ORG_00004MPE,Quaker9084,"Mountaintop, PA",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:19:22,USER_00004IV5,2004-04-01 18:25:13,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPE,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPF,Quaker2071,"Middletown, PA",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:46:00,USER_00004IV5,2004-04-01 18:25:35,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPF,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPG,Quaker8055,"Fullerton, CA",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:47:28,USER_00004IV5,2004-04-01 18:25:50,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPG,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPH,Quaker3085,"Tolleson, AZ",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:48:38,USER_00004IV5,2004-04-01 18:26:07,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPH,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPI,Quaker2002,"Stockton, CA",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:49:11,USER_00004IV5,2004-04-01 18:24:40,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPI,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPJ,Quaker3089,"Atlanta, GA - 1650 Westgate",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:50:28,USER_00004IV5,2004-04-01 18:26:32,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPJ,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPK,Quaker2060,"Atlanta, GA - 1635 Westgate",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:51:21,USER_00004IV5,2004-04-01 18:24:55,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPK,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPL,Quaker9017,"Oakland, CA",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:52:07,USER_00004IV5,2004-04-01 18:27:00,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPL,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPM,Quaker3079,"Indianapolis, IN",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:53:07,USER_00004IV5,2004-04-01 18:27:21,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPM,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPN,Quaker2075,"Plainfield, IN",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:54:04,USER_00004IV5,2004-04-01 18:27:46,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPN,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPO,Quaker2065,"Grand Prairie, TX",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:54:48,USER_00004IV5,2004-04-01 18:28:05,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPO,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPP,Quaker9020,"Dallas, TX",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:55:32,USER_00004IV5,2004-04-01 18:28:25,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPP,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPQ,Quaker9029,"Kissimmee, FL",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:56:45,USER_00004IV5,2004-04-01 18:28:44,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPQ,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPR,Quaker8082,"Cedar Rapids, IA",A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-01 17:58:05,USER_00004IV5,2004-04-01 18:28:59,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M37.ORG_00004MPR,0.0,0.0,0.0,0.0,1,ORG_00004M37,ORG_00004IFH
ORG_00004MPS,Pittsburgh,Pittsburgh,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-02 16:41:56,USER_00004IV5,2006-01-06 00:00:38,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MPS,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MPT,ConAgraRefrigerated,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-07 17:50:44,USER_00004IV5,2004-04-07 17:51:21,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MPT,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MS5,ConAgraPotato,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-27 16:55:16,USER_00004IV5,2004-04-28 20:42:01,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MS5,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MS6,HawaiiDC,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-28 20:37:09,USER_00004IV5,2004-04-28 20:44:09,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004IFK.ORG_00004MS6,0.0,0.0,0.0,0.0,1,ORG_00004IFK,ORG_00004IFH
ORG_00004MS7,Visalia,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-28 20:38:39,USER_00004IV5,2004-05-20 18:04:56,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004IFK.ORG_00004MS7,0.0,0.0,0.0,0.0,1,ORG_00004IFK,ORG_00004IFH
ORG_00004MS8,Mechanicsburg,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-28 20:39:10,USER_00004IV5,2004-04-28 20:41:47,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004IFK.ORG_00004MS8,0.0,0.0,0.0,0.0,1,ORG_00004IFK,ORG_00004IFH
ORG_00004MS9,Multifoods,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-04-29 14:55:53,USER_00004IV5,2004-04-29 14:57:03,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MS9,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MSA,ConAgraFrozen,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-06 14:32:38,USER_00004IV5,2004-05-06 14:34:15,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MSA,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MSB,ConAgraGilardi,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-06 14:36:16,USER_00004IV5,2004-05-06 14:43:44,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MSB,0.0,0.0,0.0,0.0,1,ORG_00004IFH,ORG_00004IFH
ORG_00004MSC,ConAgraSnack,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-06 15:33:34,USER_00004IV5,2004-05-06 15:33:34,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004MSC,0.0,0.0,0.0,0.0,0,ORG_00004IFH,ORG_00004IFH
ORG_00004MSD,SantaBarbaraZD,Unknown,I,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-11 18:50:00,USER_00004IV5,2004-11-29 15:23:52,USER_00004NRH,0,ORG_00000001.ORG_00004IFI.ORG_00004MSD,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MSE,SantaBarbara,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-11 18:50:25,USER_00004IV5,2006-10-23 17:05:56,USER_00000001,0,ORG_00000001.ORG_00004IFI.ORG_00004MSE,0.0,0.0,0.0,0.0,4,ORG_00004IFI,ORG_00004IFI
ORG_00004MSF,Moline,Moline,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-19 18:26:58,USER_00004IV5,2006-01-05 23:24:38,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MSF,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MSG,MolineZD,MolineZD,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-19 18:34:39,USER_00004IV5,2006-01-05 23:25:37,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MSG,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MSH,littlerock,Little Rock,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-20 19:30:29,USER_00004IV5,2006-01-05 01:11:22,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MSH,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MSI,Toledo,Toledo,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-25 19:13:30,USER_00004IV5,2006-01-09 17:21:27,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MSI,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MSJ,Fredericksburg,Fredericksburg,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-27 16:12:15,USER_00004IV5,2006-01-05 00:25:00,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MSJ,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MSK,Montgomery,Montgomery,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-05-27 16:25:41,USER_00004IV5,2006-01-05 23:27:35,USER_00004Q9N,0,ORG_00000001.ORG_00004IFI.ORG_00004MSK,0.0,0.0,0.0,0.0,3,ORG_00004IFI,ORG_00004IFI
ORG_00004MV9,CocaColaIrvine,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-06-01 19:51:57,USER_00004IV5,2004-06-01 19:53:08,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M35.ORG_00004MV9,0.0,0.0,0.0,0.0,1,ORG_00004M35,ORG_00004IFH
ORG_00004MVA,CocaColaFlorida,Unknown,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-06-03 19:31:10,USER_00004IV5,2004-06-03 19:32:42,USER_00004IV5,0,ORG_00000001.ORG_00004IFH.ORG_00004M35.ORG_00004MVA,0.0,0.0,0.0,0.0,1,ORG_00004M35,ORG_00004IFH
ORG_00004MVB,Orange,Orange,A,USD,"*###,##0.00","###,##0.###",",",3,.,en,US,,S,2004-06-07 17:35:39,USER_00004IV5,2007-11-30 16:31:33,USER_00004SE9,0,ORG_00000001.ORG_00004IFI.ORG_00004MVB,0.0,0.0,0.0,0.0,4,ORG_00004IFI,ORG_00004IFI
