donationnumber,itemnumber,itemdescription,donationreason,pack,size_,sizeuom,packagingtype,unitofmeasure,quantity,quantityperpallet,totalpallets,grossweight,totalgrossweight,netweight,storagerequirement,manufacturedate,expirationdate,shelflife,extension,usebydate,status,magrefnumber
WD17120021,3800032736,Special K20 Protein Water Club Varitey Pack,Disaster Relief,1/204.8,204.8,Unknown,Unknown,Unknown,50.0,100.0,0.5,14.38,719.0,432.0,DRY,2017-08-27,,366,Unknown,2018-08-28,Acknowledged,8000
WD17120021,3800033974,Pink Lemonade SPK2O On The Go Powder 7ct,Disaster Relief,6/3.6,3.6,Unknown,Unknown,Unknown,50.0,220.0,0.227272727272727,2.14,107.0,432.0,DRY,2017-08-28,,365,Unknown,2018-08-28,Acknowledged,9000
WD17120021,3800033970,Iced Tea SPK2O On The Go Powder 7ct,Disaster Relief,6/3.4,3.4,Unknown,Unknown,Unknown,35.0,220.0,0.159090909090909,2.06,72.1,432.0,DRY,2017-08-29,,366,Unknown,2018-08-30,Acknowledged,10000
WD17120021,3800035094,SPK2O Mixed Berry SS,Disaster Relief,12/17.1,17.1,Unknown,Unknown,Unknown,52.0,100.0,0.52,14.38,747.76,432.0,DRY,2017-08-30,,365,Unknown,2018-08-30,Acknowledged,11000
WD17120021,3800031958,Special K20 Tropical Blend Protein Water 12 ct. C,Disaster Relief,1/204.8,204.8,Unknown,Unknown,Unknown,52.0,100.0,0.52,14.38,747.76,432.0,DRY,2017-08-31,,366,Unknown,2018-09-01,Acknowledged,12000
WD17120035,Alaskanpollock02,4 oz O/R breaded Alaskan pollock portions 3 x 5 lb bags,OTHER,/ Cup,Unknown,Cup,Unknown,Totes,1417.0,95.0,14.0,15.0,21255.0,432.0,FROZEN,2017-12-13,,Unknown,Unknown,2017-12-13,Acknowledged,1000
WD17120035,Fishsticks01,1 oz Frz O/R Breaded Pollock Fish Sticks 1x10,OTHER,/ Display,Unknown,Display,Unknown,Tub,1492.0,140.0,10.0,10.0,14920.0,432.0,FROZEN,2017-12-14,,Unknown,Unknown,2017-12-14,Acknowledged,2000
WD17120041,Alaskanpollock02,4 oz O/R breaded Alaskan pollock portions 3 x 5 lb bags,OTHER,/ Bag,Unknown,Bag,Unknown,Bulk box,1417.0,95.0,14.9157894736842,15.0,21255.0,432.0,FROZEN,2017-12-13,,Unknown,20,2018-01-02,Acknowledged,1000
WD17120041,Fishsticks01,1 oz Frz O/R Breaded Pollock Fish Sticks 1x10,OTHER,/ Bag,Unknown,Bag,Unknown,Bulk box,1492.0,145.0,10.2896551724138,10.0,14920.0,432.0,FROZEN,2017-12-14,,Unknown,20,2018-01-03,Acknowledged,2000
WD0176693,926690,PANTENE EXP INT HYD SHAMPOO 9.6OZ,Discontinued Item,0/0 Box,0,Box,Box,Case,421.0,421.0,1.0,0.75,315.75,432.0,DRY,1752-12-31,1752-12-31,Unknown,Unknown,2028-01-02,Acknowledged,10000
D10804847,water,Bottled Water,Disaster Relief,0/0,0,Unknown,Unknown,Pallet,24.0,1.0,24.0,1750.0,42000.0,432.0,DRY,,,Unknown,Unknown,,Acknowledged,10000
D10804847,water,Bottled Water,Disaster Relief,0/0,0,Unknown,Unknown,Pallet,24.0,1.0,24.0,1750.0,42000.0,432.0,DRY,,,Unknown,Unknown,,Acknowledged,20000
D10804847,water,Bottled Water,Disaster Relief,0/0,0,Unknown,Unknown,Pallet,24.0,1.0,24.0,1750.0,42000.0,432.0,DRY,,,Unknown,Unknown,,Acknowledged,30000
D10804847,water,Bottled Water,Disaster Relief,0/0,0,Unknown,Unknown,Pallet,24.0,1.0,24.0,1750.0,42000.0,432.0,DRY,,,Unknown,Unknown,,Acknowledged,40000
D10804847,water,Bottled Water,Disaster Relief,0/0,0,Unknown,Unknown,Pallet,24.0,1.0,24.0,1750.0,42000.0,432.0,DRY,,,Unknown,Unknown,,Acknowledged,50000
D10804847,water,Bottled Water,Disaster Relief,0/0,0,Unknown,Unknown,Pallet,24.0,1.0,24.0,1750.0,42000.0,432.0,DRY,,,Unknown,Unknown,,Acknowledged,60000
D10804847,water,Bottled Water,Disaster Relief,0/0,0,Unknown,Unknown,Pallet,24.0,1.0,24.0,1750.0,42000.0,432.0,DRY,,,Unknown,Unknown,,Acknowledged,70000
WD18010197,931523,conair gentle&flexible comb,Discontinued Item,/,Unknown,Unknown,Other,Case,47.0,50.0,0.66666667,0.001,0.047,432.0,DRY,,,Unknown,Unknown,,Acknowledged,1000
WD18010197,931524,conair ultimate tease comb,Discontinued Item,/,Unknown,Unknown,Other,Case,73.0,50.0,0.66666667,0.05,3.65,432.0,DRY,,,Unknown,Unknown,,Acknowledged,2000
WD18010197,974257,conair wide tooth rake lift comb,Discontinued Item,/,Unknown,Unknown,Other,Case,107.0,50.0,0.66666667,0.06,6.42,432.0,DRY,,,Unknown,Unknown,,Acknowledged,3000
WD18010197,974296,conair pony wrap 3 pc kit,Discontinued Item,/,Unknown,Unknown,Other,Case,139.0,50.0,0.66666667,0.06,8.34,432.0,DRY,,,Unknown,Unknown,,Acknowledged,4000
WD18010183,FEEMA 337890,MRE Kit BLT & Cookies,Disaster Relief,24/10 Pail,10,Pail,Unknown,Case,25.0,200.0,0.125,50.0,1250.0,432.0,DRY,2018-10-20,,100,10,2019-01-27,Acknowledged,1000
WD18010183,FEEMA 337891,MRE Kit PB&J W/ crackers,Disaster Relief,/ Bag,Unknown,Bag,Unknown,Bag,25.0,200.0,0.125,50.0,1250.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,2000
WD18010183,FEEMA 337892,MRE Kit lttl weenies & Soda,Disaster Relief,/ Bag,Unknown,Bag,Unknown,Bag,25.0,200.0,0.125,50.0,1250.0,432.0,DRY,2017-10-20,,Unknown,Unknown,2017-10-20,Acknowledged,3000
WD18010183,FEEMA 337894,MRE Kit Cheese & crkrs,Disaster Relief,/ Bag,Unknown,Bag,Unknown,Bag,25.0,200.0,0.125,50.0,1250.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,4000
WD18010186,ANMBLKCRM,cookies,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,1.0,1.0,1.0,600.0,600.0,432.0,DRY,2018-10-20,,Unknown,1,2018-10-21,Acknowledged,1000
WD18010186,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,2,2018-10-22,Acknowledged,2000
WD18010186,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,3,2018-10-23,Acknowledged,3000
WD18010186,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,4,2018-10-24,Acknowledged,4000
WD18010186,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,5000
WD18010186,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,6000
WD18010186,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,7000
WD18010186,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,8000
WD18010186,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,9000
WD18010186,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,10000
WD18010186,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,11000
WD18010186,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,12000
WD18010186,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,13000
WD18010186,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,14000
WD18010186,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,15000
WD18010186,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,16000
WD18010186,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,17000
WD18010186,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,18000
WD18010186,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Box,20.0,30.0,0.66666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Acknowledged,19000
WD18010198,931523,conair gentle&flexible comb,Discontinued Item,/,Unknown,Unknown,Other,Case,47.0,50.0,0.66666667,0.001,0.047,432.0,DRY,,,Unknown,Unknown,,Acknowledged,1000
WD18010198,931524,conair ultimate tease comb,Discontinued Item,/,Unknown,Unknown,Other,Case,73.0,50.0,0.66666667,0.05,3.65,432.0,DRY,,,Unknown,Unknown,,Acknowledged,2000
WD18010198,974257,conair wide tooth rake lift comb,Discontinued Item,/,Unknown,Unknown,Other,Case,107.0,50.0,0.66666667,0.06,6.42,432.0,DRY,,,Unknown,Unknown,,Acknowledged,3000
WD18010198,974296,conair pony wrap 3 pc kit,Discontinued Item,/,Unknown,Unknown,Other,Case,139.0,50.0,0.66666667,0.06,8.34,432.0,DRY,,,Unknown,Unknown,,Acknowledged,4000
WD18020029,270003897011,HNT PUREE TOM 12/29Z,Damaged,/,Unknown,Unknown,Unknown,Unknown,1.0,88.0,0.0,25.0,25.0,432.0,DRY,2017-04-20,,315,Unknown,2018-03-01,Acknowledged,1000
WD18020029,dan1,pdq tesing man dates with time,Damaged,/,Unknown,Unknown,Unknown,Unknown,1.0,12.0,100.0,1000.0,1000.0,432.0,DRY,2017-12-12,,Unknown,Unknown,2017-12-12,Acknowledged,2000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,6000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,7000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,8000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,9000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,10000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,11000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,12000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,13000
WD18020051,Chk636T345,LRG WNG Bulk,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,1.0,1.0,1.0,500.0,500.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,14000
WD18020051,Chk636T345,LRG WNG Bulk,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,1.0,1.0,1.0,500.0,500.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,1000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,2000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,3000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,4000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,5000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,15000
WD18010134,BRL9445TT,RD SUCE BRL,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,10.0,5.0,2.0,500.0,5000.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,1000
WD18010134,BCS2209MM,RD SCE 12oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,500.0,50.0,10.0,30.0,15000.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,2000
WD18010135,CMPCSCHIX,CHIK SP NDL 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,561.0,30.0,18.7,30.0,16830.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,2000
WD18010135,CMPCSBFBRT,BEEF SP PTO 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,399.0,30.0,13.3,30.0,11970.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,3000
WD18010135,CMPCSTMT,TOMT SP 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,775.0,30.0,25.8333333333333,30.0,23250.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,4000
WD18010136,ANMBLKCRM,BRD CRM BLK,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,1.0,1.0,1.0,600.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,1000
WD18010125,Chk636T345,LRG WNG Bulk,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,1.0,1.0,1.0,500.0,500.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,1000
WD18010125,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,214.0,50.0,4.28,30.0,6420.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,2000
WD18010136,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,2000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,16000
WD18020051,Chk63F543,BNIN BRST LRG SKNON,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,25.0,250.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,17000
WD18020051,Chk636T3,SML WING CSE,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Carton,10.0,50.0,0.2,30.0,300.0,432.0,FROZEN,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,18000
WD18020051,Chk63F321,BNLS BRST LRG SKNLS,Discontinued Item,/ Bag,Unknown,Bag,Unknown,Case,10.0,50.0,0.2,20.0,200.0,432.0,FROZEN,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,19000
WD18010134,BCS22109MM,THN NDLS 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,247.0,50.0,4.94,20.0,4940.0,432.0,DRY,2017-10-20,,Unknown,Unknown,2017-10-20,Unknown,3000
WD18010134,BCS22209MM,WD NDLS 25oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,388.0,50.0,7.76,25.0,9700.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,4000
WD18010135,CMPBLKCH,BLK SP CHIX NDL,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,10.0,1.0,10.0,500.0,5000.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,1000
WD18010136,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,3000
WD18010136,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,4000
WD18010136,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,5000
WD18010136,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,6000
WD18010136,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,7000
WD18010136,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,8000
WD18010136,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,9000
WD18010136,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,10000
WD18010136,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,11000
WD18010136,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,12000
WD18010136,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,13000
WD18010136,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,14000
WD18010136,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,15000
WD18010136,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,16000
WD18010136,ANMTRYTWT,TRY WHT BRD 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,17000
WD18010136,ANMTRYHBN,TRY HOT BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,18000
WD18010136,ANMTRYHBN1,TRY HAM BN 16oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,20.0,30.0,0.666666666666667,30.0,600.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,19000
WD18010137,CG 77001,LQD Choc Syrup,Seasonal Item,/,Unknown,Unknown,Unknown,Unknown,500.0,60.0,8.33333333333333,24.0,12000.0,432.0,Refrigerated,2018-01-20,,Unknown,90,2018-01-20,Unknown,1000
WD18010137,CG 77002,LQD Rasp Syrup,Seasonal Item,/,Unknown,Unknown,Unknown,Unknown,500.0,60.0,8.33333333333333,24.0,12000.0,432.0,Refrigerated,2018-01-20,,Unknown,90,2018-01-20,Unknown,2000
WD18010138,CMPBLKCH,BLK SP CHIX NDL,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,1.0,1.0,1.0,500.0,500.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,1000
WD18010138,CMPCSCHIX,CHIK SP NDL 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,561.0,30.0,18.7,30.0,16830.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,2000
WD18010138,CMPCSBFBRT,BEEF SP PTO 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,399.0,30.0,13.3,30.0,11970.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,3000
WD18010138,CMPCSTMT,TOMT SP 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,775.0,30.0,25.8333333333333,30.0,23250.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,4000
WD18010138,CMPCSCHIX,CHIK SP NDL 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,561.0,30.0,18.7,30.0,16830.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,5000
WD18010138,CMPCSBFBRT,BEEF SP PTO 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,399.0,30.0,13.3,30.0,11970.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,6000
WD18010138,CMPCSTMT,TOMT SP 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,775.0,30.0,25.8333333333333,30.0,23250.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,7000
WD18010138,CMPCSCHIX,CHIK SP NDL 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,561.0,30.0,18.7,30.0,16830.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,8000
WD18010138,CMPCSBFBRT,BEEF SP PTO 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,399.0,30.0,13.3,30.0,11970.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,9000
WD18010138,CMPCSTMT,TOMT SP 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,775.0,30.0,25.8333333333333,30.0,23250.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,10000
WD18010138,CMPCSCHIX,CHIK SP NDL 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,561.0,30.0,18.7,30.0,16830.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,11000
WD18010138,CMPCSBFBRT,BEEF SP PTO 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,399.0,30.0,13.3,30.0,11970.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,12000
WD18010138,CMPCSTMT,TOMT SP 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,775.0,30.0,25.8333333333333,30.0,23250.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,13000
WD18010138,CMPCSCHIX,CHIK SP NDL 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,561.0,30.0,18.7,30.0,16830.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,14000
WD18010138,CMPCSBFBRT,BEEF SP PTO 18oz,Discontinued Item,/,Unknown,Unknown,Unknown,Unknown,399.0,30.0,13.3,30.0,11970.0,432.0,DRY,2018-10-20,,Unknown,Unknown,2018-10-20,Unknown,15000
