org_id,org_name,status,created_time,currency,data_source
ORG_00004JH5,0014104AP,Active,2002-08-13 18:03:18,USD,Agency
ORG_00004JH6,0014P096EOSR,Active,2002-08-13 18:03:25,USD,Agency
ORG_00004JH7,0014107AP,Active,2002-08-13 18:03:31,USD,Agency
ORG_00004JH8,0014P096GOSR,Active,2002-08-13 18:03:40,USD,Agency
ORG_00004JH9,0014108AP,Active,2002-08-13 18:03:47,USD,Agency
ORG_00004JHA,0014P096IOSR,Active,2002-08-13 18:03:54,USD,Agency
ORG_00004JHB,0014110AP,Active,2002-08-13 18:04:00,USD,Agency
ORG_00004JHC,0014P096MOSR,Active,2002-08-13 18:04:07,USD,Agency
ORG_00004JHD,0014111ADC,Active,2002-08-13 18:04:14,USD,Agency
ORG_00004JHE,0014P096POSR,Active,2002-08-13 18:04:20,USD,Agency
ORG_00004JHF,0014113ASR,Active,2002-08-13 18:04:27,USD,Agency
ORG_00004JHG,0014P096ROSR,Active,2002-08-13 18:04:34,USD,Agency
ORG_00004JHH,0014114AOSR,Active,2002-08-13 18:04:40,USD,Agency
ORG_00004JHI,0014P099AOSR,Active,2002-08-13 18:04:47,USD,Agency
ORG_00004JHJ,0014115AOSR,Active,2002-08-13 18:04:56,USD,Agency
ORG_00004JHK,0014P100AOSR,Active,2002-08-13 18:05:03,USD,Agency
ORG_00004JHL,0014119ASR,Active,2002-08-13 18:05:10,USD,Agency
ORG_00004JHM,0014P100BOSR,Active,2002-08-13 18:05:16,USD,Agency
ORG_00004JHN,0014122AP,Active,2002-08-13 18:05:23,USD,Agency
ORG_00004JHO,0014P100COSR,Active,2002-08-13 18:05:30,USD,Agency
ORG_00004JHP,0014123AP,Active,2002-08-13 18:05:37,USD,Agency
ORG_00004JHQ,0014P100DOSR,Active,2002-08-13 18:05:43,USD,Agency
ORG_00004JHR,0014124AP,Active,2002-08-13 18:05:50,USD,Agency
ORG_00004KDJ,0014P6000HC,Active,2002-08-14 21:26:45,USD,Agency
ORG_00004KDK,0014P6001EX,Active,2002-08-14 21:27:05,USD,Agency
ORG_00004KDL,0014P6005DR,Active,2002-08-14 21:27:25,USD,Agency
ORG_00004KH5,0024,Active,2002-10-21 17:05:41,USD,Agency
ORG_00000001,DEFAULT,Active,2001-01-01 00:00:00,USD,Agency
ORG_00004K43,0014408AP,Active,2002-08-13 19:48:09,USD,Agency
ORG_00004K44,0014P394NSN,Active,2002-08-13 19:48:22,USD,Agency
ORG_00004K45,0014409AP,Active,2002-08-13 19:48:36,USD,Agency
ORG_00004K46,0014P394OSN,Active,2002-08-13 19:48:49,USD,Agency
ORG_00004K47,0014410AP,Active,2002-08-13 19:49:03,USD,Agency
ORG_00004K48,0014P394PSN,Active,2002-08-13 19:49:17,USD,Agency
ORG_00004K49,0014411AP,Active,2002-08-13 19:49:31,USD,Agency
ORG_00004K4A,0014P394QSN,Active,2002-08-13 19:49:49,USD,Agency
ORG_00004K4B,0014412AAS,Active,2002-08-13 19:50:02,USD,Agency
ORG_00004K4C,0014P394RSN,Active,2002-08-13 19:50:16,USD,Agency
ORG_00004K4D,0014413ADC,Active,2002-08-13 19:50:30,USD,Agency
ORG_00004K4E,0014P394SSN,Active,2002-08-13 19:50:44,USD,Agency
ORG_00004K4F,0014414AOSR,Active,2002-08-13 19:50:58,USD,Agency
ORG_00004K4G,0014P394TSN,Active,2002-08-13 19:51:12,USD,Agency
ORG_00004K4H,0014414BOSR,Active,2002-08-13 19:51:26,USD,Agency
ORG_00004K4I,0014P394USN,Active,2002-08-13 19:51:40,USD,Agency
ORG_00004K4J,0014415AOSR,Active,2002-08-13 19:51:53,USD,Agency
ORG_00004K4K,0014P394VSN,Active,2002-08-13 19:52:07,USD,Agency
ORG_00004K4L,0014416AP,Active,2002-08-13 19:52:21,USD,Agency
ORG_00004K4M,0014P394WSN,Active,2002-08-13 19:52:34,USD,Agency
ORG_00004K4N,0014417AOSR,Active,2002-08-13 19:52:52,USD,Agency
ORG_00004K4O,0014P394XSN,Active,2002-08-13 19:53:06,USD,Agency
ORG_00004K4P,0014418ASN,Active,2002-08-13 19:53:20,USD,Agency
ORG_00004K4Q,0014P394YSN,Active,2002-08-13 19:53:33,USD,Agency
ORG_00004K4R,0014418BSN,Active,2002-08-13 19:53:47,USD,Agency
ORG_00004K4S,0014P394ZSN,Active,2002-08-13 19:54:01,USD,Agency
ORG_00004K7F,0014448AOSR,Active,2002-08-13 20:14:24,USD,Agency
ORG_00004K7G,0014P428AP,Active,2002-08-13 20:14:39,USD,Agency
ORG_00004K7H,0014449AP,Active,2002-08-13 20:14:54,USD,Agency
ORG_00004K7I,0014P429AOSR,Active,2002-08-13 20:15:09,USD,Agency
ORG_00004K7J,0014450AOSR,Active,2002-08-13 20:15:25,USD,Agency
ORG_00004K7K,0014P430AP,Active,2002-08-13 20:15:43,USD,Agency
ORG_00004K7L,0014451AOSR,Active,2002-08-13 20:15:58,USD,Agency
ORG_00004K7M,0014P431AP,Active,2002-08-13 20:16:13,USD,Agency
ORG_00004K7N,0014451BOSR,Active,2002-08-13 20:16:28,USD,Agency
ORG_00004K7O,0014P432AP,Active,2002-08-13 20:16:43,USD,Agency
ORG_00004K7P,0014451COSR,Active,2002-08-13 20:16:58,USD,Agency
ORG_00004K7Q,0014P433AP,Active,2002-08-13 20:17:13,USD,Agency
ORG_00004K7R,0014451DOSR,Active,2002-08-13 20:17:28,USD,Agency
ORG_00004K7S,0014P434ASN,Active,2002-08-13 20:17:43,USD,Agency
ORG_00004K7T,0014452AP,Active,2002-08-13 20:17:58,USD,Agency
ORG_00004K7U,0014P435AP,Active,2002-08-13 20:18:13,USD,Agency
ORG_00004K7V,0014453AP,Active,2002-08-13 20:18:28,USD,Agency
ORG_00004K80,0014P436AP,Active,2002-08-13 20:18:47,USD,Agency
ORG_00004K81,0014454AP,Active,2002-08-13 20:19:01,USD,Agency
ORG_00004K82,0014P437AP,Active,2002-08-13 20:19:17,USD,Agency
ORG_00004K83,0014455AOSR,Active,2002-08-13 20:19:32,USD,Agency
ORG_00004K84,0014P438ADC,Active,2002-08-13 20:19:48,USD,Agency
ORG_00004K85,0014456AP,Active,2002-08-13 20:20:02,USD,Agency
ORG_00004K86,0014P439ADC,Active,2002-08-13 20:20:17,USD,Agency
ORG_00004K87,0014457AP,Active,2002-08-13 20:20:32,USD,Agency
ORG_00004K88,0014P439BOSR,Active,2002-08-13 20:20:48,USD,Agency
ORG_00004K89,0014458AP,Active,2002-08-13 20:21:03,USD,Agency
ORG_00004K8A,0014P439COSR,Active,2002-08-13 20:21:18,USD,Agency
ORG_00004KAV,00145043FB,Active,2002-08-13 20:45:07,USD,Agency
ORG_00004KB0,00145044FB,Active,2002-08-13 20:45:28,USD,Agency
ORG_00004KB1,00145049FB,Active,2002-08-13 20:45:47,USD,Agency
ORG_00004KB2,00145051FB,Active,2002-08-13 20:46:05,USD,Agency
ORG_00004KB3,00145052FB,Active,2002-08-13 20:46:24,USD,Agency
ORG_00004KB4,00145063FB,Active,2002-08-13 20:46:42,USD,Agency
ORG_00004KB5,00145069FB,Active,2002-08-13 20:47:00,USD,Agency
ORG_00004KB6,00145070FB,Active,2002-08-13 20:47:18,USD,Agency
ORG_00004KB7,00145071FB,Active,2002-08-13 20:47:37,USD,Agency
ORG_00004KB8,00145072FB,Active,2002-08-13 20:47:55,USD,Agency
ORG_00004KB9,00145073FB,Active,2002-08-13 20:48:14,USD,Agency
ORG_00004KBA,00145074FB,Active,2002-08-13 20:48:32,USD,Agency
ORG_00004KBB,00145075FR,Active,2002-08-13 20:48:54,USD,Agency
ORG_00004KBC,00145076FB,Active,2002-08-13 20:49:12,USD,Agency
ORG_00004KBD,00146000HC,Active,2002-08-13 20:49:31,USD,Agency
ORG_00004KBE,00146001EX,Active,2002-08-13 20:49:50,USD,Agency
ORG_00004KBF,00146005DR,Active,2002-08-13 20:50:08,USD,Agency
ORG_00004KBG,0014P461AR,Active,2002-08-14 21:05:13,USD,Agency
ORG_00004KBH,0014P461BOSR,Active,2002-08-14 21:05:32,USD,Agency
ORG_00004KBI,0014P461COSR,Active,2002-08-14 21:05:50,USD,Agency
ORG_00004KBJ,0014P461DOSR,Active,2002-08-14 21:06:09,USD,Agency
ORG_00004KBK,0014P462AOSR,Active,2002-08-14 21:06:27,USD,Agency
ORG_00004KBL,0014P462BOSR,Active,2002-08-14 21:06:46,USD,Agency
ORG_00004KBM,0014P463AOSR,Active,2002-08-14 21:07:05,USD,Agency
ORG_00004KBN,0014P463BOSR,Active,2002-08-14 21:07:23,USD,Agency
ORG_00004KBO,0014P463COSR,Active,2002-08-14 21:07:42,USD,Agency
ORG_00004KBP,0014P463DOSR,Active,2002-08-14 21:08:04,USD,Agency
ORG_00004KBQ,0014P463EOSR,Active,2002-08-14 21:08:23,USD,Agency
ORG_00004KBR,0014P463FOSR,Active,2002-08-14 21:08:42,USD,Agency
ORG_00004IFH,9999,Active,2002-04-30 14:37:34,USD,Agency
ORG_00004IFI,9999FB,Active,2002-04-30 19:38:28,USD,Agency
ORG_00004IFJ,9999AG1000,Active,2002-05-01 16:05:59,USD,Agency
ORG_00004IFK,9999AG1000_A,Active,2002-05-01 19:15:08,USD,Agency
ORG_00004IFL,9999AG1011,Active,2002-05-01 23:57:24,USD,Agency
ORG_00004IFM,9999P00004,Active,2002-05-01 23:57:45,USD,Agency
ORG_00004IIL,0062,Active,2002-05-06 11:25:17,USD,Agency
ORG_00004IS1,9999TEST,Active,2002-05-06 19:06:31,USD,Agency
ORG_00004IS2,9999PTEST,Active,2002-05-07 00:07:01,USD,Agency
ORG_00004JKE,0014P141ASN,Active,2002-08-13 18:16:16,USD,Agency
ORG_00004JAS,0014P032GDC,Active,2002-08-13 17:44:19,USD,Agency
ORG_00004JAT,0014038OIM,Active,2002-08-13 17:44:23,USD,Agency
ORG_K0128772,7777F1977,Active,2024-05-02 00:00:00,USD,Agency
ORG_00004JKF,0014168AOSR,Active,2002-08-13 18:16:26,USD,Agency
ORG_00004JKG,0014P142AM,Active,2002-08-13 18:16:34,USD,Agency
ORG_00004JKH,0014170AOSR,Active,2002-08-13 18:16:42,USD,Agency
ORG_00004JKI,0014P143BOSR,Active,2002-08-13 18:16:50,USD,Agency
ORG_00004JKJ,0014171AP,Active,2002-08-13 18:16:57,USD,Agency
ORG_00004JKK,0014P143COSR,Active,2002-08-13 18:17:05,USD,Agency
ORG_00004JKL,0014172AOSR,Active,2002-08-13 18:17:13,USD,Agency
ORG_00004JKM,0014P143DOSR,Active,2002-08-13 18:17:21,USD,Agency
ORG_00004JKN,0014174ASH,Active,2002-08-13 18:17:29,USD,Agency
ORG_00004JKO,0014P143EOSR,Active,2002-08-13 18:17:37,USD,Agency
ORG_00004JKP,0014174BAS,Active,2002-08-13 18:17:47,USD,Agency
ORG_00004JKQ,0014P143FOSR,Active,2002-08-13 18:17:55,USD,Agency
ORG_00004JKR,0014174CAS,Active,2002-08-13 18:18:03,USD,Agency
ORG_00004JKS,0014P143GOSR,Active,2002-08-13 18:18:11,USD,Agency
ORG_00004JKT,0014174DAS,Active,2002-08-13 18:18:19,USD,Agency
ORG_00004JKU,0014P144BP,Active,2002-08-13 18:18:27,USD,Agency
ORG_00004JKV,0014174EAS,Active,2002-08-13 18:18:35,USD,Agency
ORG_00004JL0,0014P146AOSR,Active,2002-08-13 18:18:43,USD,Agency
ORG_00004JL1,0014177AOSR,Active,2002-08-13 18:18:51,USD,Agency
ORG_00004JL2,0014P146BOSR,Active,2002-08-13 18:18:59,USD,Agency
ORG_00004JL3,0014179AP,Active,2002-08-13 18:19:07,USD,Agency
ORG_00004JL4,0014P147AM,Active,2002-08-13 18:19:18,USD,Agency
ORG_00004JL5,0014180AOSR,Active,2002-08-13 18:19:26,USD,Agency
ORG_00004JL6,0014P149AOSR,Active,2002-08-13 18:19:34,USD,Agency
ORG_00004JL7,0014181AP,Active,2002-08-13 18:19:42,USD,Agency
ORG_00004JL8,0014P152AP,Active,2002-08-13 18:19:50,USD,Agency
ORG_00004JL9,0014182AOSR,Active,2002-08-13 18:19:58,USD,Agency
ORG_00004K1F,0014392AP,Active,2002-08-13 19:29:20,USD,Agency
ORG_00004JAU,0014P033ASK,Active,2002-08-13 17:44:27,USD,Agency
ORG_00004JAV,0014038PIM,Active,2002-08-13 17:44:31,USD,Agency
ORG_00004JB0,0014P034AP,Active,2002-08-13 17:44:35,USD,Agency
ORG_00004JB1,0014038QIM,Active,2002-08-13 17:44:42,USD,Agency
ORG_00004JB2,0014P035AP,Active,2002-08-13 17:44:46,USD,Agency
ORG_00004JB3,0014038RIM,Active,2002-08-13 17:44:51,USD,Agency
ORG_00004JB4,0014P036ADC,Active,2002-08-13 17:44:55,USD,Agency
ORG_00004JB5,0014038SIM,Active,2002-08-13 17:44:59,USD,Agency
ORG_00004JB6,0014P037ASN,Active,2002-08-13 17:45:04,USD,Agency
ORG_00004JB7,0014038TIM,Active,2002-08-13 17:45:09,USD,Agency
ORG_00004JB8,0014P037QSN,Active,2002-08-13 17:45:13,USD,Agency
ORG_00004JB9,0014038TTIM,Active,2002-08-13 17:45:18,USD,Agency
ORG_00004JBA,0014P037RSN,Active,2002-08-13 17:45:25,USD,Agency
ORG_00004JBB,0014038UIM,Active,2002-08-13 17:45:30,USD,Agency
ORG_00004JBC,0014P037SSN,Active,2002-08-13 17:45:34,USD,Agency
ORG_00004JBD,0014038UUSR,Active,2002-08-13 17:45:38,USD,Agency
ORG_00004JBE,0014P037BKC1,Active,2002-08-13 17:45:43,USD,Agency
ORG_00004JBF,0014038ZIM,Active,2002-08-13 17:45:47,USD,Agency
ORG_00004JBG,0014P037BKC2,Active,2002-08-13 17:45:52,USD,Agency
ORG_00004JBH,0014040AP,Active,2002-08-13 17:45:56,USD,Agency
ORG_00004JBI,0014P037BKC3,Active,2002-08-13 17:46:01,USD,Agency
ORG_00004JBJ,0014041AOSR,Active,2002-08-13 17:46:08,USD,Agency
ORG_00004JBK,0014P038AAIM,Active,2002-08-13 17:46:13,USD,Agency
ORG_00004JBL,0014041COSR,Active,2002-08-13 17:46:17,USD,Agency
ORG_00004JBM,0014P038AP,Active,2002-08-13 17:46:22,USD,Agency
ORG_00004JBN,0014041DOSR,Active,2002-08-13 17:46:27,USD,Agency
ORG_00004JBO,0014P038CCIM,Active,2002-08-13 17:46:31,USD,Agency
ORG_00004JNS,0014P189EM,Active,2002-08-13 18:32:14,USD,Agency
ORG_00004JEE,0014P056AP,Active,2002-08-13 17:54:10,USD,Agency
ORG_00004JEF,0014081BSK,Active,2002-08-13 17:54:18,USD,Agency
ORG_00004JEG,0014P057AOSR,Active,2002-08-13 17:54:24,USD,Agency
ORG_00004JEH,0014082AP,Active,2002-08-13 17:54:29,USD,Agency
ORG_00004JEI,0014P058AOSR,Active,2002-08-13 17:54:35,USD,Agency
ORG_00004JEJ,0014082BSN,Active,2002-08-13 17:54:40,USD,Agency
ORG_00004JEK,0014P059AP,Active,2002-08-13 17:54:46,USD,Agency
ORG_00004JEL,0014084AP,Active,2002-08-13 17:54:52,USD,Agency
ORG_00004JEM,0014P059BSN,Active,2002-08-13 17:54:57,USD,Agency
ORG_00004JEN,0014085AR,Active,2002-08-13 17:55:03,USD,Agency
ORG_00004JEO,0014P060AOSR,Active,2002-08-13 17:55:12,USD,Agency
ORG_00004JEP,0014086AOSR,Active,2002-08-13 17:55:18,USD,Agency
ORG_00004JEQ,0014P061AP,Active,2002-08-13 17:55:23,USD,Agency
ORG_00004JER,0014087AP,Active,2002-08-13 17:55:29,USD,Agency
ORG_00004JES,0014P062AOSR,Active,2002-08-13 17:55:35,USD,Agency
ORG_00004JET,0014090AP,Active,2002-08-13 17:55:41,USD,Agency
ORG_00004JEU,0014P063AOSR,Active,2002-08-13 17:55:46,USD,Agency
ORG_00004JEV,0014091AP,Active,2002-08-13 17:55:52,USD,Agency
ORG_00004JF0,0014P063BOSR,Active,2002-08-13 17:55:58,USD,Agency
ORG_00004JF1,0014091B,Active,2002-08-13 17:56:04,USD,Agency
ORG_00004JF2,0014P063COSR,Active,2002-08-13 17:56:09,USD,Agency
ORG_00004JF3,0014092ASH,Active,2002-08-13 17:56:18,USD,Agency
ORG_00004JF4,0014P063DOSR,Active,2002-08-13 17:56:24,USD,Agency
ORG_00004JF5,0014092DSH,Active,2002-08-13 17:56:30,USD,Agency
ORG_00004JF6,0014P063EOSR,Active,2002-08-13 17:56:35,USD,Agency
ORG_00004JF7,0014092ESH,Active,2002-08-13 17:56:41,USD,Agency
ORG_00004JF8,0014P064AP,Active,2002-08-13 17:56:47,USD,Agency
ORG_00004JTV,0014341AAS,Active,2002-08-13 19:06:23,USD,Agency
ORG_00004JU0,0014P307AP,Active,2002-08-13 19:06:34,USD,Agency
ORG_00004JU1,0014342ASN,Active,2002-08-13 19:06:46,USD,Agency
ORG_00004JU2,0014P308AM,Active,2002-08-13 19:06:57,USD,Agency
ORG_00004JU3,0014343ASK,Active,2002-08-13 19:07:08,USD,Agency
ORG_00004JU4,0014P309AP,Active,2002-08-13 19:07:20,USD,Agency
ORG_00004JU5,0014345AP,Active,2002-08-13 19:07:31,USD,Agency
ORG_00004JU6,0014P311AP,Active,2002-08-13 19:07:43,USD,Agency
ORG_00004JU7,0014346AP,Active,2002-08-13 19:07:54,USD,Agency
ORG_00004JU8,0014P313AP,Active,2002-08-13 19:08:06,USD,Agency
ORG_00004JU9,0014346BSK,Active,2002-08-13 19:08:20,USD,Agency
ORG_00004JUA,0014P314ASN,Active,2002-08-13 19:08:32,USD,Agency
ORG_00004JUB,0014348AP,Active,2002-08-13 19:08:43,USD,Agency
ORG_00004JUC,0014P320AP,Active,2002-08-13 19:08:55,USD,Agency
ORG_00004JUD,0014350AP,Active,2002-08-13 19:09:06,USD,Agency
ORG_00004JUE,0014P321AAS,Active,2002-08-13 19:09:17,USD,Agency
ORG_00004JUF,0014351AP,Active,2002-08-13 19:09:30,USD,Agency
ORG_00004JUG,0014P322AAS,Active,2002-08-13 19:09:41,USD,Agency
ORG_00004JUH,0014352ASN,Active,2002-08-13 19:09:52,USD,Agency
ORG_00004JUI,0014P322BKC,Active,2002-08-13 19:10:04,USD,Agency
ORG_00004JUJ,0014355AAS,Active,2002-08-13 19:10:15,USD,Agency
ORG_00004JUK,0014P323AP,Active,2002-08-13 19:10:30,USD,Agency
ORG_00004JUL,0014357ASK,Active,2002-08-13 19:10:42,USD,Agency
ORG_00004JUM,0014P324AOSR,Active,2002-08-13 19:10:53,USD,Agency
ORG_00004JUN,0014359ASN,Active,2002-08-13 19:11:05,USD,Agency
ORG_00004JUO,0014P325AP,Active,2002-08-13 19:11:17,USD,Agency
ORG_00004JUP,0014359BSN,Active,2002-08-13 19:11:29,USD,Agency
ORG_00004JUQ,0014P328AOSR,Active,2002-08-13 19:11:40,USD,Agency
ORG_00004K1G,0014P377AM,Active,2002-08-13 19:29:33,USD,Agency
ORG_00004K1H,0014392BSK,Active,2002-08-13 19:29:45,USD,Agency
ORG_00004K1I,0014P377BM,Active,2002-08-13 19:29:58,USD,Agency
ORG_00004K1J,0014393ASR,Active,2002-08-13 19:30:11,USD,Agency
ORG_00004K1K,0014P377CM,Active,2002-08-13 19:30:24,USD,Agency
ORG_00004K1L,0014394ASN,Active,2002-08-13 19:30:37,USD,Agency
ORG_00004K1M,0014P379COSR,Active,2002-08-13 19:30:50,USD,Agency
ORG_00004K1N,0014394BSN,Active,2002-08-13 19:31:02,USD,Agency
ORG_00004K1O,0014P379EOSR,Active,2002-08-13 19:31:15,USD,Agency
ORG_00004K1P,0014394CSN,Active,2002-08-13 19:31:28,USD,Agency
ORG_00004K1Q,0014P379FOSR,Active,2002-08-13 19:31:41,USD,Agency
ORG_00004K1R,0014394DSN,Active,2002-08-13 19:31:56,USD,Agency
ORG_00004K1S,0014P379GOSR,Active,2002-08-13 19:32:10,USD,Agency
ORG_00004K1T,0014394ESN,Active,2002-08-13 19:32:22,USD,Agency
ORG_00004K1U,0014P379HOSR,Active,2002-08-13 19:32:35,USD,Agency
ORG_00004K1V,0014394FSN,Active,2002-08-13 19:32:48,USD,Agency
ORG_00004K20,0014P379IOSR,Active,2002-08-13 19:33:01,USD,Agency
ORG_00004K21,0014394GSN,Active,2002-08-13 19:33:14,USD,Agency
ORG_00004K22,0014P379JOSR,Active,2002-08-13 19:33:27,USD,Agency
ORG_00004K23,0014394HSN,Active,2002-08-13 19:33:40,USD,Agency
ORG_00004K24,0014P379KOSR,Active,2002-08-13 19:33:53,USD,Agency
ORG_00004K25,0014394ISN,Active,2002-08-13 19:34:05,USD,Agency
ORG_00004K26,0014P379LOSR,Active,2002-08-13 19:34:22,USD,Agency
ORG_00004K27,0014394JSN,Active,2002-08-13 19:34:34,USD,Agency
ORG_00004K28,0014P379MOSR,Active,2002-08-13 19:34:47,USD,Agency
ORG_00004K29,0014394KSN,Active,2002-08-13 19:35:00,USD,Agency
ORG_00004JNT,0014224EOSR,Active,2002-08-13 18:32:23,USD,Agency
ORG_00004JNU,0014P190AP,Active,2002-08-13 18:32:32,USD,Agency
ORG_00004JNV,0014224FOSR,Active,2002-08-13 18:32:41,USD,Agency
ORG_00004JO0,0014P192ADC,Active,2002-08-13 18:32:50,USD,Agency
ORG_00004JO1,0014224GOSR,Active,2002-08-13 18:32:59,USD,Agency
ORG_00004JO2,0014P195AIM,Active,2002-08-13 18:33:08,USD,Agency
ORG_00004JO3,0014225AOSR,Active,2002-08-13 18:33:20,USD,Agency
ORG_00004JO4,0014P197AAS,Active,2002-08-13 18:33:29,USD,Agency
ORG_00004JO5,0014225BOSR,Active,2002-08-13 18:33:38,USD,Agency
ORG_00004JO6,0014P199AP,Active,2002-08-13 18:33:47,USD,Agency
ORG_00004JO7,0014225COSR,Active,2002-08-13 18:33:57,USD,Agency
ORG_00004JO8,0014P201AP,Active,2002-08-13 18:34:06,USD,Agency
ORG_00004JO9,0014225DOSR,Active,2002-08-13 18:34:15,USD,Agency
ORG_00004JOA,0014P203AP,Active,2002-08-13 18:34:24,USD,Agency
ORG_00004JOB,0014225EOSR,Active,2002-08-13 18:34:33,USD,Agency
ORG_00004JOC,0014P205AP,Active,2002-08-13 18:34:42,USD,Agency
ORG_00004JOD,0014225FOSR,Active,2002-08-13 18:34:52,USD,Agency
ORG_00004JOE,0014P207ASR,Active,2002-08-13 18:35:04,USD,Agency
ORG_00004JOF,0014227AP,Active,2002-08-13 18:35:14,USD,Agency
ORG_00004JOG,0014P208AP,Active,2002-08-13 18:35:23,USD,Agency
ORG_00004JOH,0014229AIM,Active,2002-08-13 18:35:33,USD,Agency
ORG_00004JOI,0014P212AM,Active,2002-08-13 18:35:42,USD,Agency
ORG_00004JOJ,0014229BSK,Active,2002-08-13 18:35:51,USD,Agency
ORG_00004JOK,0014P214ASR,Active,2002-08-13 18:36:02,USD,Agency
ORG_00004JOL,0014234ASK,Active,2002-08-13 18:36:10,USD,Agency
ORG_00004JOM,0014P215ASH,Active,2002-08-13 18:36:20,USD,Agency
ORG_00004K4T,0014418CKC,Active,2002-08-13 19:54:15,USD,Agency
ORG_00004JRB,0014287ASR,Active,2002-08-13 18:50:47,USD,Agency
ORG_00004JRC,0014P259COSR,Active,2002-08-13 18:50:57,USD,Agency
ORG_00004JRD,0014287BSR,Active,2002-08-13 18:51:07,USD,Agency
ORG_00004JRE,0014P259DOSR,Active,2002-08-13 18:51:17,USD,Agency
ORG_00004JRF,0014287CSR,Active,2002-08-13 18:51:27,USD,Agency
ORG_00004JRG,0014P259EOSR,Active,2002-08-13 18:51:38,USD,Agency
ORG_00004JRH,0014288AM,Active,2002-08-13 18:51:51,USD,Agency
ORG_00004JRI,0014P259FOSR,Active,2002-08-13 18:52:02,USD,Agency
ORG_00004JRJ,0014290AP,Active,2002-08-13 18:52:12,USD,Agency
ORG_00004JRK,0014P259GOSR,Active,2002-08-13 18:52:23,USD,Agency
ORG_00004JRL,0014290BOSR,Active,2002-08-13 18:52:33,USD,Agency
ORG_00004JRM,0014P259IR,Active,2002-08-13 18:52:44,USD,Agency
ORG_00004JRN,0014291AP,Active,2002-08-13 18:52:54,USD,Agency
ORG_00004JRO,0014P259JP,Active,2002-08-13 18:53:04,USD,Agency
ORG_00004JRP,0014292ASH,Active,2002-08-13 18:53:15,USD,Agency
ORG_00004JRQ,0014P260AOSR,Active,2002-08-13 18:53:25,USD,Agency
ORG_00004JRR,0014293AM,Active,2002-08-13 18:53:40,USD,Agency
ORG_00004JRS,0014P260BOSR,Active,2002-08-13 18:53:50,USD,Agency
ORG_00004JRT,0014293BSH,Active,2002-08-13 18:54:00,USD,Agency
ORG_00004JRU,0014P260COSR,Active,2002-08-13 18:54:11,USD,Agency
ORG_00004JRV,0014293CSH,Active,2002-08-13 18:54:21,USD,Agency
ORG_00004JS0,0014P260DOSR,Active,2002-08-13 18:54:32,USD,Agency
ORG_00004JS1,0014294AP,Active,2002-08-13 18:54:42,USD,Agency
ORG_00004JS2,0014P261ASH,Active,2002-08-13 18:54:53,USD,Agency
ORG_00004JS3,0014300AP,Active,2002-08-13 18:55:04,USD,Agency
ORG_00004JS4,0014P261BSH,Active,2002-08-13 18:55:14,USD,Agency
ORG_00004JS5,0014300BSN,Active,2002-08-13 18:55:25,USD,Agency
ORG_00004JS6,0014P261COSR,Active,2002-08-13 18:55:35,USD,Agency
ORG_00004K4U,0014P398AP,Active,2002-08-13 19:54:29,USD,Agency
ORG_00004K4V,0014418DSN,Active,2002-08-13 19:54:43,USD,Agency
ORG_00004K50,0014P400AP,Active,2002-08-13 19:54:57,USD,Agency
ORG_00004K51,0014419AP,Active,2002-08-13 19:55:15,USD,Agency
ORG_00004K52,0014P400BSK,Active,2002-08-13 19:55:29,USD,Agency
ORG_00004K53,0014419BSK,Active,2002-08-13 19:55:43,USD,Agency
ORG_00004K54,0014P401ASN,Active,2002-08-13 19:55:57,USD,Agency
ORG_00004K55,0014420ASN,Active,2002-08-13 19:56:11,USD,Agency
ORG_00004K56,0014P402AP,Active,2002-08-13 19:56:25,USD,Agency
ORG_00004K57,0014420CSN,Active,2002-08-13 19:56:39,USD,Agency
ORG_00004K58,0014P403AOSR,Active,2002-08-13 19:56:53,USD,Agency
ORG_00004K59,0014420DSN,Active,2002-08-13 19:57:07,USD,Agency
ORG_00004K5A,0014P404AM,Active,2002-08-13 19:57:21,USD,Agency
ORG_00004K5B,0014420EKC,Active,2002-08-13 19:57:35,USD,Agency
ORG_00004K5C,0014P405AP,Active,2002-08-13 19:57:49,USD,Agency
ORG_00004K5D,0014421AM,Active,2002-08-13 19:58:07,USD,Agency
ORG_00004K5E,0014P405BSK,Active,2002-08-13 19:58:21,USD,Agency
ORG_00004K5F,0014422AP,Active,2002-08-13 19:58:35,USD,Agency
ORG_00004K5G,0014P405CSN,Active,2002-08-13 19:58:49,USD,Agency
ORG_00004K5H,0014424AP,Active,2002-08-13 19:59:03,USD,Agency
ORG_00004K5I,0014P406AAS,Active,2002-08-13 19:59:17,USD,Agency
ORG_00004K5J,0014425AP,Active,2002-08-13 19:59:31,USD,Agency
ORG_00004K5K,0014P406BP,Active,2002-08-13 19:59:46,USD,Agency
ORG_00004K5L,0014426AOSR,Active,2002-08-13 20:00:00,USD,Agency
ORG_00004K5M,0014P407AR,Active,2002-08-13 20:00:15,USD,Agency
ORG_00004K5N,0014427ASN,Active,2002-08-13 20:00:29,USD,Agency
ORG_00004K8B,0014459AOSR,Active,2002-08-13 20:21:33,USD,Agency
ORG_00004K8C,0014P439DOSR,Active,2002-08-13 20:21:53,USD,Agency
ORG_00004K8D,0014459BOSR,Active,2002-08-13 20:22:07,USD,Agency
ORG_00004K8E,0014P439EDC,Active,2002-08-13 20:22:22,USD,Agency
